"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.749955327E0,-2.173125076E1,6.975000381E0,-5.778750229E1,6.213125873E1
1.759955327E0,-2.160000038E1,6.956250191E0,-5.765625381E1,6.196122204E1
1.769955327E0,-2.148750114E1,7.050000191E0,-5.763750076E1,6.191523805E1
1.779955327E0,-2.154375076E1,7.050000191E0,-5.750625229E1,6.181265851E1
1.789955327E0,-2.156250000E1,7.181250095E0,-5.735625076E1,6.169482361E1
1.799955327E0,-2.173125076E1,7.125000477E0,-5.728125381E1,6.167783176E1
1.809955327E0,-2.191875076E1,7.031250477E0,-5.730000305E1,6.175079326E1
1.819955327E0,-2.182500076E1,7.012500286E0,-5.741250229E1,6.181990972E1
1.829955327E0,-2.171250153E1,7.050000191E0,-5.769375229E1,6.204598519E1
1.839955327E0,-2.214375114E1,6.825000286E0,-5.758125305E1,6.206872841E1
1.849955327E0,-2.257500076E1,6.525000095E0,-5.748750305E1,6.210490555E1
1.859955327E0,-2.257500076E1,6.431250095E0,-5.754375076E1,6.214720339E1
1.869955327E0,-2.281875038E1,6.225000381E0,-5.752500153E1,6.219784401E1
1.879955327E0,-2.287500000E1,6.281250477E0,-5.750625229E1,6.220682266E1
1.889955327E0,-2.270625114E1,6.412500381E0,-5.761875153E1,6.226246485E1
1.899955327E0,-2.270625114E1,6.262500286E0,-5.780625153E1,6.242079354E1
1.909955327E0,-2.274375153E1,6.093750477E0,-5.758125305E1,6.220942639E1
1.919955327E0,-2.246250153E1,6.225000381E0,-5.754375076E1,6.208540776E1
1.929955327E0,-2.242500114E1,6.093750477E0,-5.765625381E1,6.216315689E1
1.939955327E0,-2.251875114E1,5.962500095E0,-5.752500153E1,6.206264062E1
1.949955327E0,-2.246250153E1,6.018750191E0,-5.761875153E1,6.213461077E1
1.959955327E0,-2.248125076E1,5.962500095E0,-5.782500076E1,6.232727137E1
1.969955327E0,-2.276250076E1,5.793750286E0,-5.767500305E1,6.227443264E1
1.979955327E0,-2.289375114E1,5.737500191E0,-5.760000229E1,6.224791574E1
1.989955327E0,-2.313750076E1,5.793750286E0,-5.773125076E1,6.246446028E1
1.999955327E0,-2.340000153E1,5.793750286E0,-5.778750229E1,6.261408016E1
2.009955327E0,-2.351250076E1,5.925000191E0,-5.754375076E1,6.244378729E1
2.019955327E0,-2.370000076E1,5.887500286E0,-5.754375076E1,6.251108660E1
2.029955327E0,-2.371875000E1,5.943750381E0,-5.773125076E1,6.269612895E1
2.039955327E0,-2.345625114E1,6.056250095E0,-5.797500229E1,6.283291155E1
2.049955327E0,-2.328750038E1,6.206250191E0,-5.829375076E1,6.307920888E1
2.059955327E0,-2.306250000E1,6.375000477E0,-5.859375381E1,6.329097506E1
2.069955327E0,-2.306250000E1,6.225000381E0,-5.874375153E1,6.341496574E1
2.079955327E0,-2.310000038E1,6.131250381E0,-5.866875076E1,6.335001630E1
2.089955327E0,-2.317500114E1,6.093750477E0,-5.850000381E1,6.321759976E1
2.099955327E0,-2.334375000E1,6.225000381E0,-5.850000381E1,6.329243035E1
2.109955327E0,-2.345625114E1,5.850000381E0,-5.835000229E1,6.315964684E1
2.119955327E0,-2.409375191E1,5.531250000E0,-5.795625305E1,6.300818102E1
2.129955327E0,-2.426250076E1,5.287500381E0,-5.778750229E1,6.289691586E1
2.139955327E0,-2.456250191E1,5.118750095E0,-5.731875229E1,6.256962095E1
2.149955327E0,-2.471250153E1,5.043750286E0,-5.696250153E1,6.229665905E1
2.159955327E0,-2.482500076E1,5.081250191E0,-5.670000076E1,6.210466853E1
2.169955327E0,-2.488125038E1,4.950000286E0,-5.685000229E1,6.225352909E1
2.179955327E0,-2.490000153E1,4.837500095E0,-5.698125076E1,6.237206443E1
2.189955327E0,-2.518125153E1,4.875000000E0,-5.681250381E1,6.233395257E1
2.199955327E0,-2.499375153E1,4.818750381E0,-5.662500381E1,6.208300112E1
2.209955327E0,-2.499375153E1,4.893750191E0,-5.641875076E1,6.190082264E1
2.219955327E0,-2.503125191E1,4.818750381E0,-5.668125153E1,6.214940226E1
2.229955327E0,-2.505000114E1,4.762500286E0,-5.671875381E1,6.218682337E1
2.239955327E0,-2.508750153E1,4.556250095E0,-5.685000229E1,6.230621885E1
2.249955327E0,-2.529375076E1,4.593750000E0,-5.662500381E1,6.218735743E1
2.259955327E0,-2.523750114E1,4.500000000E0,-5.636250305E1,6.191860152E1
2.269955327E0,-2.529375076E1,4.406250000E0,-5.655000305E1,6.210548858E1
2.279955327E0,-2.544375038E1,4.443750381E0,-5.656875229E1,6.218645420E1
2.289955327E0,-2.563125038E1,4.481250286E0,-5.662500381E1,6.231720194E1
2.299955327E0,-2.570625114E1,4.425000191E0,-5.641875076E1,6.215679699E1
2.309955327E0,-2.596875191E1,4.312500000E0,-5.656875229E1,6.239388966E1
2.319955327E0,-2.608125114E1,4.350000381E0,-5.666250229E1,6.252834022E1
2.329955327E0,-2.606250191E1,4.218750000E0,-5.658750153E1,6.244355200E1
2.339955327E0,-2.636250114E1,4.218750000E0,-5.677500153E1,6.273898402E1
2.349955327E0,-2.651250076E1,4.106250286E0,-5.668125153E1,6.270995346E1
2.359955327E0,-2.666250038E1,4.143750191E0,-5.675625229E1,6.284370904E1
2.369955327E0,-2.675625038E1,4.012500286E0,-5.655000305E1,6.268891400E1
2.379955327E0,-2.673750114E1,4.068750381E0,-5.655000305E1,6.268453990E1
2.389955327E0,-2.655000114E1,4.162500381E0,-5.647500229E1,6.254322388E1
2.399955327E0,-2.658750153E1,3.937500238E0,-5.641875076E1,6.249379636E1
2.409955327E0,-2.653125191E1,3.975000143E0,-5.647500229E1,6.252306644E1
2.419955327E0,-2.664375114E1,3.956250191E0,-5.630625153E1,6.241742827E1
2.429955327E0,-2.645625114E1,4.200000286E0,-5.632500076E1,6.237049734E1
2.439955327E0,-2.649375153E1,4.012500286E0,-5.647500229E1,6.250955856E1
2.449955327E0,-2.643750191E1,3.843750238E0,-5.634375381E1,6.235651142E1
2.459955327E0,-2.679375076E1,3.731250048E0,-5.628750229E1,6.245086245E1
2.469955327E0,-2.722500038E1,3.468750238E0,-5.611875153E1,6.247037015E1
2.479955327E0,-2.760000038E1,3.543750048E0,-5.613750076E1,6.265570347E1
2.489955327E0,-2.773125076E1,3.468750238E0,-5.619375229E1,6.275979839E1
2.499955327E0,-2.775000191E1,3.431250095E0,-5.606250381E1,6.264854681E1
