"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.578951733E0,-6.243750095E0,-1.627500153E1,-4.511250305E1,4.836318870E1
2.588951733E0,-6.506250381E0,-1.661250114E1,-4.507500076E1,4.847743993E1
2.598951733E0,-6.600000381E0,-1.668750000E1,-4.511250305E1,4.855070126E1
2.608951733E0,-6.543750286E0,-1.681875038E1,-4.545000076E1,4.890187728E1
2.618951733E0,-6.562500477E0,-1.691250038E1,-4.554375076E1,4.902379336E1
2.628951733E0,-6.506250381E0,-1.702500153E1,-4.567500305E1,4.917710722E1
2.638951733E0,-6.581250191E0,-1.730625153E1,-4.567500305E1,4.928514076E1
2.648951733E0,-6.806250095E0,-1.751250076E1,-4.546875000E1,4.919776367E1
2.658951733E0,-6.750000477E0,-1.760625076E1,-4.558125305E1,4.932740822E1
2.668951733E0,-6.675000191E0,-1.773750114E1,-4.548750305E1,4.927765729E1
2.678951733E0,-6.862500191E0,-1.796250153E1,-4.575000000E1,4.962668506E1
2.688951733E0,-7.031250477E0,-1.811250114E1,-4.591875076E1,4.986013290E1
2.698951733E0,-6.843750477E0,-1.828125000E1,-4.599375153E1,4.996464952E1
2.708951733E0,-6.637500286E0,-1.841250038E1,-4.605000305E1,5.003678009E1
2.718951733E0,-6.487500191E0,-1.848750114E1,-4.621875000E1,5.020008176E1
2.728951733E0,-6.356250286E0,-1.867500114E1,-4.648125076E1,5.049420024E1
2.738951733E0,-6.637500286E0,-1.876875114E1,-4.638750076E1,5.047893280E1
2.748951733E0,-7.031250477E0,-1.895625114E1,-4.642500305E1,5.063653670E1
2.758951733E0,-7.256250381E0,-1.875000000E1,-4.605000305E1,5.024757159E1
2.768951733E0,-7.500000477E0,-1.876875114E1,-4.590000153E1,5.015302749E1
2.778951733E0,-7.612500191E0,-1.876875114E1,-4.603125000E1,5.029008009E1
2.788951733E0,-7.800000191E0,-1.875000000E1,-4.612500000E1,5.039760042E1
2.798951733E0,-8.268750191E0,-1.880625153E1,-4.601250076E1,5.039045101E1
2.808951733E0,-8.287500381E0,-1.882500076E1,-4.610625076E1,5.048613350E1
2.818951733E0,-8.287500381E0,-1.899375153E1,-4.610625076E1,5.054929890E1
2.828951733E0,-8.287500381E0,-1.886250114E1,-4.608750153E1,5.048301109E1
2.838951733E0,-8.212500572E0,-1.920000076E1,-4.623750305E1,5.073452359E1
2.848951733E0,-8.025000572E0,-1.931250000E1,-4.590000153E1,5.043989919E1
2.858951733E0,-8.325000763E0,-1.935000038E1,-4.573125076E1,5.034953276E1
2.868951733E0,-8.306250572E0,-1.942500114E1,-4.543125153E1,5.010312449E1
2.878951733E0,-8.193750381E0,-1.938750076E1,-4.546875000E1,5.010409123E1
2.888951733E0,-8.025000572E0,-1.918125153E1,-4.578750229E1,5.028733847E1
2.898951733E0,-7.781250477E0,-1.893750000E1,-4.627500153E1,5.060190245E1
2.908951733E0,-7.350000381E0,-1.875000000E1,-4.651875305E1,5.069101884E1
2.918951733E0,-7.237500191E0,-1.860000038E1,-4.640625000E1,5.051615051E1
2.928951733E0,-6.956250191E0,-1.856250000E1,-4.689375305E1,5.091149083E1
2.938951733E0,-6.562500477E0,-1.848750114E1,-4.693125153E1,5.086645733E1
2.948951733E0,-6.431250095E0,-1.846875000E1,-4.710000229E1,5.099868547E1
2.958951733E0,-6.206250191E0,-1.858125114E1,-4.706250000E1,5.097704721E1
2.968951733E0,-6.225000381E0,-1.875000000E1,-4.676250076E1,5.076459994E1
2.978951733E0,-6.168750286E0,-1.882500076E1,-4.625625229E1,5.031972784E1
2.988951733E0,-6.131250381E0,-1.899375153E1,-4.623750305E1,5.036130972E1
2.998951733E0,-5.868750095E0,-1.912500000E1,-4.636875153E1,5.050018783E1
3.008951733E0,-5.868750095E0,-1.903125000E1,-4.633125305E1,5.043030551E1
3.018951733E0,-5.718750000E0,-1.912500000E1,-4.644375229E1,5.055187290E1
3.028951733E0,-5.493750095E0,-1.910625076E1,-4.638750076E1,5.046811206E1
3.038951733E0,-5.175000191E0,-1.920000076E1,-4.644375229E1,5.052170606E1
3.048951733E0,-5.062500000E0,-1.908750153E1,-4.631250000E1,5.034688945E1
3.058951733E0,-4.893750191E0,-1.908750153E1,-4.635000229E1,5.036471203E1
3.068951733E0,-4.706250191E0,-1.910625076E1,-4.621875000E1,5.023316097E1
3.078951733E0,-4.293750286E0,-1.891875076E1,-4.650000000E1,5.038457524E1
3.088951733E0,-3.918750048E0,-1.906875038E1,-4.657500076E1,5.047974385E1
3.098951733E0,-3.468750238E0,-1.901250076E1,-4.674375153E1,5.058147606E1
3.108951733E0,-3.375000238E0,-1.908750153E1,-4.681875229E1,5.067266430E1
3.118951733E0,-3.375000238E0,-1.891875076E1,-4.680000305E1,5.059199584E1
3.128951733E0,-3.037500143E0,-1.905000114E1,-4.698750305E1,5.079325146E1
3.138951733E0,-2.812500000E0,-1.925625038E1,-4.685625076E1,5.073678715E1
3.148951733E0,-2.362500191E0,-1.936875153E1,-4.691250229E1,5.080858996E1
3.158951733E0,-2.362500191E0,-1.942500114E1,-4.668750000E1,5.062247261E1
3.168951733E0,-2.306250095E0,-1.959375000E1,-4.655625153E1,5.056400285E1
3.178951733E0,-2.118750095E0,-1.957500076E1,-4.633125305E1,5.034138224E1
3.188951733E0,-1.725000024E0,-1.974375153E1,-4.640625000E1,5.046118695E1
