"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.033226729E1,3.309375000E1,-7.331250191E0,-4.683750153E1,5.781604507E1
3.034226729E1,3.371250153E1,-6.300000191E0,-4.768125153E1,5.873435544E1
3.035226729E1,3.444375229E1,-5.137500286E0,-4.875000381E1,5.991100778E1
3.036226729E1,3.493125153E1,-4.181250095E0,-4.961250305E1,6.082002667E1
3.037226729E1,3.577500153E1,-2.925000191E0,-5.066250229E1,6.208941535E1
3.038226729E1,3.639375305E1,-1.875000119E0,-5.165625381E1,6.321700281E1
3.039226729E1,3.695625305E1,-1.125000000E0,-5.255625153E1,6.425877247E1
3.040226729E1,3.785625076E1,2.062500119E-1,-5.377500153E1,6.576388865E1
3.041226729E1,3.855000305E1,1.425000072E0,-5.482500076E1,6.703666213E1
3.042226729E1,3.935625076E1,2.568750143E0,-5.625000381E1,6.869916943E1
3.043226729E1,4.027500153E1,3.750000238E0,-5.760000229E1,7.038393647E1
3.044226729E1,4.126875305E1,5.156250000E0,-5.885625076E1,7.206771223E1
3.045226729E1,4.215000153E1,6.225000381E0,-6.052500153E1,7.401789694E1
3.046226729E1,4.327500153E1,7.593750477E0,-6.230625153E1,7.623948965E1
3.047226729E1,4.443750000E1,8.981250763E0,-6.457500458E1,7.890047837E1
3.048226729E1,4.520625305E1,1.001250076E1,-6.635625458E1,8.091358358E1
3.049226729E1,4.614375305E1,1.128750038E1,-6.860625458E1,8.344741924E1
3.050226729E1,4.702500153E1,1.278750038E1,-7.070625305E1,8.587342520E1
3.051226729E1,4.770000076E1,1.413750076E1,-7.297500610E1,8.832049885E1
3.052226729E1,4.846875381E1,1.560000038E1,-7.541250610E1,9.099245125E1
3.053226729E1,4.933125305E1,1.721250153E1,-7.762500000E1,9.357073988E1
3.054226729E1,4.985625076E1,1.878750038E1,-8.015625000E1,9.624780686E1
3.055226729E1,5.021250153E1,2.036250114E1,-8.266875458E1,9.884356198E1
3.056226729E1,5.101875305E1,2.197500038E1,-8.570625305E1,1.021341060E2
3.057226729E1,5.158125305E1,2.347500038E1,-8.876250458E1,1.053113647E2
3.058226729E1,5.171250153E1,2.499375153E1,-9.193125153E1,1.083984568E2
3.059226729E1,5.199375153E1,2.666250038E1,-9.536250305E1,1.118402705E2
3.060226729E1,5.250000381E1,2.840625191E1,-9.903750610E1,1.156356051E2
3.061226729E1,5.235000229E1,2.996250153E1,-1.028625031E2,1.192433175E2
3.062226729E1,5.236875153E1,3.166875076E1,-1.066687546E2,1.229781245E2
3.063226729E1,5.229375076E1,3.343125153E1,-1.105687561E2,1.267980078E2
3.064226729E1,5.173125076E1,3.508125305E1,-1.145437546E2,1.304878858E2
3.065226729E1,5.137500381E1,3.669375229E1,-1.185187531E2,1.342852088E2
3.066226729E1,5.105625153E1,3.804375076E1,-1.226625061E2,1.382033219E2
3.067226729E1,5.017500305E1,3.939375305E1,-1.266562576E2,1.418139849E2
3.068226729E1,4.876875305E1,4.051875305E1,-1.308562622E2,1.454081221E2
3.069226729E1,4.756875229E1,4.168125153E1,-1.350187531E2,1.490978759E2
3.070226729E1,4.560000229E1,4.230000305E1,-1.388062592E2,1.521046615E2
3.071226729E1,4.353750229E1,4.303125000E1,-1.425937500E2,1.551778983E2
3.072226729E1,4.081875229E1,4.351875305E1,-1.459125061E2,1.576404512E2
3.073226729E1,3.776250076E1,4.396875000E1,-1.490812531E2,1.599514847E2
3.074226729E1,3.455625153E1,4.445625305E1,-1.523062592E2,1.623813091E2
3.075226729E1,3.106875038E1,4.455000305E1,-1.550625000E2,1.642995707E2
3.076226729E1,2.735625076E1,4.443750000E1,-1.572937622E2,1.657238169E2
3.077226729E1,2.388750076E1,4.426875305E1,-1.590562592E2,1.668209482E2
3.078226729E1,2.015625000E1,4.432500076E1,-1.610625000E2,1.682620249E2
3.079226729E1,1.659375000E1,4.415625000E1,-1.625812531E2,1.692861211E2
3.080226729E1,1.344375038E1,4.370625305E1,-1.638937531E2,1.701532641E2
3.081226729E1,9.825000763E0,4.318125153E1,-1.646812592E2,1.705317221E2
3.082226729E1,6.056250095E0,4.256250000E1,-1.648687592E2,1.703817840E2
3.083226729E1,2.343750000E0,4.170000076E1,-1.649437561E2,1.701494223E2
3.084226729E1,-1.218750000E0,4.080000305E1,-1.646062622E2,1.695917072E2
3.085226729E1,-5.325000286E0,3.963750076E1,-1.642687531E2,1.690671770E2
3.086226729E1,-8.737500191E0,3.838125229E1,-1.633312531E2,1.680076268E2
3.087226729E1,-1.226250076E1,3.686250305E1,-1.623000031E2,1.668847029E2
3.088226729E1,-1.575000095E1,3.560625076E1,-1.608937531E2,1.655375105E2
3.089226729E1,-1.918125153E1,3.403125000E1,-1.592062531E2,1.639288791E2
3.090226729E1,-2.220000076E1,3.232500076E1,-1.572937622E2,1.621082149E2
3.091226729E1,-2.525625038E1,3.054375076E1,-1.548187561E2,1.598112829E2
3.092226729E1,-2.803125191E1,2.880000114E1,-1.523812561E2,1.575919997E2
3.093226729E1,-3.031875038E1,2.711250114E1,-1.493625031E2,1.548013942E2
3.094226729E1,-3.300000000E1,2.527500153E1,-1.462312622E2,1.520243656E2
3.095226729E1,-3.543750000E1,2.366250038E1,-1.427812500E2,1.490040794E2
3.096226729E1,-3.755625153E1,2.171250153E1,-1.392187500E2,1.458210036E2
3.097226729E1,-3.911250305E1,2.004375076E1,-1.361062622E2,1.430260621E2
3.098226729E1,-4.068750000E1,1.845000076E1,-1.326187592E2,1.399414537E2
3.099226729E1,-4.164375305E1,1.717500114E1,-1.295062561E2,1.371169326E2
3.100226729E1,-4.258125305E1,1.586250019E1,-1.261687546E2,1.341019637E2
3.101226729E1,-4.361250305E1,1.443750095E1,-1.231500015E2,1.314397761E2
3.102226729E1,-4.381875229E1,1.327500057E1,-1.201125031E2,1.285430748E2
3.103226729E1,-4.432500076E1,1.196250057E1,-1.171687546E2,1.258424577E2
3.104226729E1,-4.460625076E1,1.108125019E1,-1.143937531E2,1.232819632E2
3.105226729E1,-4.479375076E1,1.012500000E1,-1.115437546E2,1.206275463E2
3.106226729E1,-4.464375305E1,9.356250763E0,-1.091812515E2,1.183264544E2
3.107226729E1,-4.473750305E1,8.400000572E0,-1.065562515E2,1.158716485E2
3.108226729E1,-4.458750153E1,7.462500095E0,-1.042687531E2,1.136472924E2
3.109226729E1,-4.436250305E1,6.637500286E0,-1.017937546E2,1.112387368E2
3.110226729E1,-4.445625305E1,5.681250095E0,-9.960000610E1,1.092190288E2
3.111226729E1,-4.428750229E1,4.800000191E0,-9.746250153E1,1.071604501E2
3.112226729E1,-4.417500305E1,3.881250143E0,-9.532500458E1,1.051349204E2
3.113226729E1,-4.410000229E1,3.075000048E0,-9.333750153E1,1.032770789E2
3.114226729E1,-4.413750076E1,2.025000095E0,-9.123750305E1,1.013730811E2
3.115226729E1,-4.404375076E1,1.181250095E0,-8.968125153E1,9.991983891E1
3.116226729E1,-4.387500000E1,4.687500298E-1,-8.795625305E1,9.829312185E1
3.117226729E1,-4.387500000E1,-4.500000179E-1,-8.641875458E1,9.691965367E1
3.118226729E1,-4.374375153E1,-1.256250024E0,-8.510625458E1,9.569832041E1
3.119226729E1,-4.335000229E1,-1.968750119E0,-8.392500305E1,9.448018212E1
3.120226729E1,-4.295625305E1,-2.568750143E0,-8.295000458E1,9.344806800E1
3.121226729E1,-4.260000229E1,-3.206250191E0,-8.180625153E1,9.228923569E1
3.122226729E1,-4.230000305E1,-3.806250095E0,-8.058750153E1,9.109403493E1
3.123226729E1,-4.185000229E1,-4.500000000E0,-7.948125458E1,8.993854858E1
3.124226729E1,-4.151250076E1,-5.081250191E0,-7.841250610E1,8.886859927E1
3.125226729E1,-4.102500153E1,-5.400000095E0,-7.743750000E1,8.779964213E1
3.126226729E1,-4.038750076E1,-5.737500191E0,-7.657500458E1,8.676289790E1
3.127226729E1,-4.001250076E1,-6.131250381E0,-7.560000610E1,8.575519443E1
3.128226729E1,-3.961875153E1,-6.712500095E0,-7.498125458E1,8.506992223E1
3.129226729E1,-3.905625153E1,-7.162500381E0,-7.402500153E1,8.400233953E1
3.130226729E1,-3.873750305E1,-7.725000381E0,-7.318125153E1,8.316108073E1
3.131226729E1,-3.855000305E1,-8.325000763E0,-7.215000153E1,8.222548932E1
3.132226729E1,-3.855000305E1,-8.925000191E0,-7.117500305E1,8.143487842E1
3.133226729E1,-3.830625153E1,-9.862500191E0,-7.029375458E1,8.065884793E1
3.134226729E1,-3.830625153E1,-1.059375000E1,-6.920625305E1,7.980665327E1
3.135226729E1,-3.841875076E1,-1.153125000E1,-6.830625153E1,7.921309320E1
3.136226729E1,-3.811875153E1,-1.224375057E1,-6.733125305E1,7.833547270E1
3.137226729E1,-3.838125229E1,-1.301250076E1,-6.654375458E1,7.791352242E1
3.138226729E1,-3.796875000E1,-1.365000057E1,-6.601875305E1,7.737198619E1
3.139226729E1,-3.780000305E1,-1.438125038E1,-6.543750000E1,7.692676387E1
3.140226729E1,-3.744375229E1,-1.518750095E1,-6.493125153E1,7.647720049E1
3.141226729E1,-3.714375305E1,-1.556250095E1,-6.438750458E1,7.594472050E1
3.142226729E1,-3.667500305E1,-1.627500153E1,-6.367500305E1,7.526245769E1
3.143226729E1,-3.633750153E1,-1.680000114E1,-6.303750229E1,7.467516823E1
3.144226729E1,-3.622500229E1,-1.749375153E1,-6.223125076E1,7.410135427E1
3.145226729E1,-3.555000305E1,-1.831875038E1,-6.183750153E1,7.364275883E1
3.146226729E1,-3.483750153E1,-1.882500076E1,-6.125625229E1,7.294080210E1
3.147226729E1,-3.406875229E1,-1.933125114E1,-6.075000381E1,7.228374725E1
3.148226729E1,-3.341250229E1,-1.996875000E1,-6.028125381E1,7.175636451E1
3.149226729E1,-3.307500076E1,-2.075625038E1,-5.958750153E1,7.124217812E1
3.150226729E1,-3.262500000E1,-2.120625114E1,-5.893125153E1,7.061861029E1
3.151226729E1,-3.187500191E1,-2.160000038E1,-5.853750229E1,7.006579006E1
3.152226729E1,-3.157500076E1,-2.208750153E1,-5.810625076E1,6.972212543E1
3.153226729E1,-3.116250038E1,-2.238750076E1,-5.756250381E1,6.917906812E1
3.154226729E1,-3.118125153E1,-2.285625076E1,-5.716875076E1,6.901409066E1
3.155226729E1,-3.125625038E1,-2.317500114E1,-5.649375153E1,6.859721443E1
3.156226729E1,-3.133125114E1,-2.336250114E1,-5.589375305E1,6.820238550E1
3.157226729E1,-3.082500076E1,-2.334375000E1,-5.576250076E1,6.785696595E1
3.158226729E1,-3.037500191E1,-2.356875038E1,-5.557500076E1,6.757741816E1
