"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.236837886E0,1.227075958E2,-1.973715973E2,-1.009916000E2
1.246837886E0,1.229515991E2,-1.983719940E2,-1.020041962E2
1.256837886E0,1.231589966E2,-1.996286011E2,-1.027971954E2
1.266837886E0,1.233419952E2,-2.010925903E2,-1.033339996E2
1.276837886E0,1.234883957E2,-2.028005981E2,-1.031510010E2
1.286837886E0,1.235859985E2,-2.044720001E2,-1.026874008E2
1.296837886E0,1.236225967E2,-2.059237976E2,-1.019066010E2
1.306837886E0,1.236103973E2,-2.072292023E2,-1.008573990E2
1.316837886E0,1.234639969E2,-2.079978027E2,-9.964959717E1
1.326837886E0,1.233541946E2,-2.084125977E2,-9.862480164E1
1.336837886E0,1.232565994E2,-2.086199951E2,-9.764879608E1
1.346837886E0,1.231833954E2,-2.086687927E2,-9.681919861E1
1.356837886E0,1.231467972E2,-2.085467987E2,-9.618479919E1
1.366837886E0,1.230979996E2,-2.084125977E2,-9.570899963E1
1.376837886E0,1.230125961E2,-2.083394012E2,-9.526979828E1
1.386837886E0,1.229637985E2,-2.082052002E2,-9.501359558E1
1.396837886E0,1.229637985E2,-2.080099945E2,-9.485499573E1
1.406837886E0,1.229272003E2,-2.079489899E2,-9.464759827E1
1.416837886E0,1.229027939E2,-2.078636017E2,-9.451339722E1
1.426837886E0,1.228783951E2,-2.077294006E2,-9.434259796E1
1.436837886E0,1.228051987E2,-2.076317902E2,-9.429380035E1
1.446837886E0,1.227929993E2,-2.075708008E2,-9.419619751E1
1.456837886E0,1.228051987E2,-2.074487915E2,-9.423279572E1
1.466837886E0,1.228173981E2,-2.074243927E2,-9.413520050E1
1.476837886E0,1.227929993E2,-2.073878021E2,-9.406199646E1
1.486837886E0,1.228539963E2,-2.073511963E2,-9.406199646E1
1.496837886E0,1.228417969E2,-2.073023987E2,-9.407419586E1
1.506837886E0,1.228661957E2,-2.073389893E2,-9.412300110E1
1.516837886E0,1.228905945E2,-2.073023987E2,-9.413520050E1
1.526837886E0,1.228783951E2,-2.073023987E2,-9.415959930E1
1.536837886E0,1.228417969E2,-2.073145905E2,-9.414739990E1
