"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.136625215E0,-6.795399666E0,-1.781200027E1,-4.322459793E1
1.146625215E0,-6.844199657E0,-1.761680031E1,-4.322459793E1
1.156625215E0,-6.868599892E0,-1.737279892E1,-4.328559875E1
1.166625215E0,-6.905200005E0,-1.706780052E1,-4.327339935E1
1.176625215E0,-6.868599892E0,-1.676280022E1,-4.339540100E1
1.186625215E0,-6.783199787E0,-1.642119980E1,-4.351739883E1
1.196625215E0,-6.661200047E0,-1.610400009E1,-4.370039749E1
1.206625215E0,-6.575799942E0,-1.590880013E1,-4.384679794E1
1.216625215E0,-6.380599976E0,-1.570139980E1,-4.407859802E1
1.226625215E0,-6.173199654E0,-1.549399948E1,-4.435919952E1
1.236625215E0,-6.002399921E0,-1.525000000E1,-4.457880020E1
1.246625215E0,-5.819399834E0,-1.507919979E1,-4.482279968E1
1.256625215E0,-5.672999859E0,-1.488399982E1,-4.509119797E1
1.266625215E0,-5.551000118E0,-1.462779999E1,-4.534740067E1
1.276625215E0,-5.441199780E0,-1.435939980E1,-4.565240097E1
1.286625215E0,-5.319200039E0,-1.393239975E1,-4.596960068E1
1.296625215E0,-5.233799934E0,-1.346879959E1,-4.632339859E1
1.306625215E0,-5.136199951E0,-1.300519943E1,-4.675040054E1
1.316625215E0,-5.026400089E0,-1.249279976E1,-4.722620010E1
1.326625215E0,-4.928800106E0,-1.191940022E1,-4.784840012E1
1.336625215E0,-4.770199776E0,-1.121179962E1,-4.872679901E1
1.346625215E0,-4.635999680E0,-1.056519985E1,-4.982479858E1
1.356625215E0,-4.453000069E0,-9.918600082E0,-5.106919861E1
1.366625215E0,-4.209000111E0,-9.369600296E0,-5.256979752E1
1.376625215E0,-3.952800035E0,-9.198800087E0,-5.452179718E1
1.386625215E0,-3.672199965E0,-9.259799957E0,-5.663240051E1
1.396625215E0,-3.342799902E0,-9.821000099E0,-5.877959824E1
1.406625215E0,-2.964599848E0,-1.080919933E1,-6.092679977E1
1.416625215E0,-2.744999886E0,-1.278559971E1,-6.237859726E1
1.426625215E0,-2.610800028E0,-1.510359955E1,-6.340340042E1
1.436625215E0,-2.537600040E0,-1.767779922E1,-6.394019699E1
1.446625215E0,-2.562000036E0,-2.036179924E1,-6.397679901E1
1.456625215E0,-2.769399881E0,-2.292379951E1,-6.301300049E1
1.466625215E0,-2.988999844E0,-2.530279922E1,-6.154899979E1
1.476625215E0,-3.281800032E0,-2.732799911E1,-5.985319901E1
1.486625215E0,-3.574599981E0,-2.896279907E1,-5.792559814E1
1.496625215E0,-3.830799818E0,-2.978019905E1,-5.622979736E1
1.506625215E0,-4.062600136E0,-3.020719910E1,-5.455839920E1
1.516625215E0,-4.257800102E0,-3.031699944E1,-5.305780029E1
1.526625215E0,-4.416399956E0,-3.034140015E1,-5.169139862E1
