"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.324541680E-1,-1.095347255E-1,1.920748353E0,9.903614998E0
3.344521890E-1,-1.191115379E-1,1.892017841E0,1.001853657E1
3.364502100E-1,-8.559270948E-2,1.954267144E0,9.807847023E0
3.384482310E-1,-9.516951442E-2,1.968632340E0,9.472659111E0
3.404462520E-1,-1.334767491E-1,1.939901948E0,9.889249802E0
3.424440640E-1,-1.478419602E-1,1.882441044E0,9.879673004E0
3.444418770E-1,-1.813607812E-1,1.844133854E0,9.281123161E0
3.464396890E-1,-2.100912035E-1,2.016516447E0,1.008557510E1
3.484375020E-1,-2.340332121E-1,2.016516447E0,9.635464668E0
3.504353140E-1,-2.723404467E-1,1.757942557E0,1.010951710E1
3.524331270E-1,-2.867056429E-1,1.944690347E0,9.592369080E0
3.544309390E-1,-2.867056429E-1,1.901594758E0,9.731232643E0
3.564287520E-1,-3.585317135E-1,1.868075848E0,9.616311073E0
3.584265640E-1,-3.393780887E-1,1.820191860E0,1.009994030E1
3.604243770E-1,-3.920505345E-1,1.944690347E0,9.539696693E0
3.624221890E-1,-4.207809567E-1,1.901594758E0,9.831789017E0
3.644200540E-1,-3.776853085E-1,1.906383157E0,9.400833130E0
3.664179710E-1,-4.064157307E-1,1.695693374E0,1.044949341E1
3.684159390E-1,-3.872621357E-1,1.915959954E0,8.950722694E0
3.704139600E-1,-3.872621357E-1,1.810615063E0,1.006642151E1
3.724120330E-1,-3.824737072E-1,1.820191860E0,9.180566788E0
3.744101060E-1,-3.489548862E-1,1.815403461E0,1.021486187E1
3.764081790E-1,-3.872621357E-1,1.638232470E0,9.879673004E0
3.784062520E-1,-3.441664875E-1,1.801038265E0,9.678560257E0
3.804043250E-1,-3.441664875E-1,1.796249866E0,9.764751434E0
3.824023980E-1,-3.202244639E-1,1.657386184E0,9.333795547E0
3.844004710E-1,-3.106476665E-1,1.676539779E0,9.712079048E0
3.863985430E-1,-2.962824702E-1,1.786673069E0,9.922768593E0
3.883966160E-1,-2.867056429E-1,1.599925280E0,1.009036350E1
3.903946890E-1,-3.298012912E-1,1.734000564E0,9.554061890E0
3.923927620E-1,-2.531868219E-1,1.868075848E0,9.831789017E0
3.943908350E-1,-2.867056429E-1,1.614290476E0,9.530119896E0
3.963889080E-1,-2.819172442E-1,1.690904975E0,1.000895977E1
3.983869810E-1,-2.867056429E-1,1.738788962E0,9.027337074E0
4.003850540E-1,-2.962824702E-1,2.021304846E0,9.908403397E0
4.023829710E-1,-2.627636492E-1,1.623867273E0,1.014782429E1
4.043807310E-1,-3.058592677E-1,1.580771685E0,1.018134308E1
4.063784910E-1,-3.250128925E-1,1.844133854E0,9.654618263E0
4.083762520E-1,-3.633201122E-1,1.719635367E0,9.419986725E0
4.103740120E-1,-3.776853085E-1,1.700481772E0,9.463082314E0
4.123717730E-1,-3.920505345E-1,1.829768658E0,9.611522675E0
4.143695330E-1,-3.776853085E-1,1.470638394E0,1.015740108E1
4.163673460E-1,-4.399345517E-1,1.513733983E0,9.635464668E0
4.183652100E-1,-3.728969097E-1,1.772307754E0,9.625887871E0
4.203631270E-1,-3.968389332E-1,1.571194887E0,9.683348656E0
4.223610960E-1,-4.112041295E-1,1.499368787E0,9.534908295E0
4.243591160E-1,-3.872621357E-1,1.365293503E0,1.022922707E1
4.263571370E-1,-4.064157307E-1,1.451484799E0,9.218873978E0
